user_id,user_question_sim_list
6598,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6599,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6600,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6601,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6602,4 33 49 61 38 60 75 73 17 12 78 47 14 21 30 71 69 67 50 76
6603,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6604,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6605,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6606,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6607,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6608,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6609,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6610,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6611,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6612,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6613,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6614,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6615,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6616,21 14 65 32 62 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6617,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6618,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6619,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6620,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6621,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6622,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6623,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6624,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6625,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6626,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6627,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6628,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6629,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6630,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6631,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6632,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6633,21 14 65 32 62 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6634,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6635,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6636,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6637,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6638,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6639,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6640,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6641,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6642,65 21 32 62 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6643,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6644,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6645,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6646,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6647,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6648,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6649,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6650,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6651,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6652,21 65 14 32 62 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6653,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6654,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6655,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6656,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6657,32 62 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6658,49 33 4 60 61 38 14 75 21 73 17 12 78 47 65 30 32 62 71 69
6659,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6660,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6661,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6662,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6663,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6664,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6665,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6666,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6667,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6668,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6669,49 33 60 4 61 38 14 21 75 73 17 12 78 65 32 62 47 30 71 69
6670,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6671,65 32 21 62 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6672,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6673,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6674,21 65 14 32 62 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6675,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6676,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6677,21 14 65 32 62 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6678,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6679,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6680,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6681,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6682,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6683,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6684,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6685,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6686,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6687,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6688,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6689,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6690,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6691,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6692,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6693,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6694,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6695,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6696,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6697,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6698,32 65 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6699,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6700,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6701,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6702,65 21 32 62 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6703,21 14 65 32 62 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6704,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6705,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6706,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6707,33 4 49 61 60 38 75 73 17 14 12 78 21 47 30 71 69 67 50 76
6708,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6709,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6710,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6711,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6712,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6713,32 62 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6714,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6715,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6716,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6717,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6718,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6719,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6720,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6721,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6722,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6723,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6724,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6725,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6726,32 62 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6727,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6728,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6729,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6730,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6731,49 33 60 4 61 38 14 21 75 73 17 65 12 32 62 78 47 30 71 69
6732,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6733,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6734,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6735,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6736,21 14 65 32 62 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6737,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6738,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6739,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6740,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6741,49 33 60 4 61 38 14 21 75 73 17 65 12 32 62 78 47 30 71 69
6742,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6743,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6744,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6745,21 14 65 32 62 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6746,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6747,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6748,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6749,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6750,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6751,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6752,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6753,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6754,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6755,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6756,60 49 33 4 14 21 61 38 65 75 32 62 73 17 12 78 47 30 71 69
6757,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6758,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6759,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6760,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6761,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6762,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6763,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6764,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6765,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6766,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6767,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6768,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6769,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6770,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6771,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6772,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6773,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6774,32 62 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6775,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6776,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6777,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6778,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6779,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6780,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6781,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6782,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6783,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6784,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6785,21 65 14 32 62 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6786,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6787,21 14 65 32 62 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6788,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6789,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6790,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6791,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6792,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6793,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6794,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6795,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6796,65 21 32 62 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6797,21 14 65 32 62 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6798,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6799,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6800,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6801,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6802,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6803,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6804,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6805,32 62 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6806,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6807,49 33 60 4 61 38 14 21 75 73 17 12 78 65 32 62 47 30 71 69
6808,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6809,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6810,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6811,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6812,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6813,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6814,21 14 65 32 62 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6815,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6816,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6817,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6818,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6819,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6820,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6821,65 21 32 62 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6822,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6823,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6824,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6825,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6826,21 14 65 32 62 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6827,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6828,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6829,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6830,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6831,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6832,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6833,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6834,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6835,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6836,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6837,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6838,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6839,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6840,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6841,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6842,32 62 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6843,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6844,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6845,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6846,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6847,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6848,33 49 4 61 60 38 75 73 17 14 12 21 78 47 30 71 69 67 65 50
6849,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6850,60 49 33 4 14 61 21 38 75 73 17 65 32 62 12 78 47 30 71 69
6851,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6852,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6853,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6854,4 61 33 38 49 60 75 73 17 12 78 47 30 14 71 21 69 67 50 76
6855,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6856,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6857,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6858,65 21 32 62 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6859,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6860,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6861,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6862,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6863,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6864,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6865,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6866,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6867,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6868,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6869,21 65 14 32 62 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6870,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6871,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6872,21 14 65 32 62 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6873,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6874,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6875,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6876,49 33 60 4 61 38 14 21 75 73 17 12 78 65 32 62 47 30 71 69
6877,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6878,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6879,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6880,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6881,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6882,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6883,21 14 65 32 62 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6884,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6885,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6886,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6887,60 49 33 14 21 4 61 38 65 32 62 75 73 17 12 78 47 30 71 69
6888,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6889,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6890,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6891,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6892,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6893,60 49 33 14 21 4 61 65 32 38 62 75 73 17 12 78 47 30 71 69
6894,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6895,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6896,4 33 49 61 38 60 75 73 17 12 14 78 21 47 30 71 69 67 50 76
6897,32 62 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6898,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6899,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6900,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6901,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6902,60 49 33 4 61 14 38 21 75 73 17 65 32 62 12 78 47 30 71 69
6903,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6904,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6905,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6906,49 33 60 4 61 38 14 21 75 73 17 12 65 78 32 62 47 30 71 69
6907,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6908,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6909,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6910,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6911,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6912,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6913,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6914,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6915,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6916,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6917,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6918,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6919,21 65 14 32 62 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6920,32 62 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6921,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
6922,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
