mark,userName,questionId,mark_idx,userName_idx,questionId_idx
Unaccepted,zuer,P1065,0,6144,60
Accepted,onechallenger,P1065,1,6145,60
Accepted,Durable,P1065,1,469,60
Unaccepted,RagnaLP,P1065,0,5080,60
Accepted,王路飞1234,P1065,1,1199,60
Unaccepted,zyyzhdz,P1065,0,855,60
Unaccepted,P11011,P1065,0,4300,60
Accepted,CaesarG,P1065,1,3735,60
Unaccepted,TtingZh,P1065,0,2826,60
Accepted,兵荒马乱de小白,P1065,1,6146,60
Unaccepted,lj1095356178,P1065,0,3689,60
Unaccepted,durance,P1065,0,6147,60
Accepted,超十一维,P1065,1,1186,60
Accepted,zjy11_29,P1065,1,6148,60
Unaccepted,yxb2020192036,P1065,0,6149,60
Accepted,Dumby_cat,P1065,1,1134,60
Accepted,可欣敲努力,P1065,1,6117,60
Unaccepted,Alice_Tony,P1065,0,1407,60
Accepted,liuchengjun1008,P1065,1,6150,60
Unaccepted,陈怀瑾,P1065,0,4463,60
Unaccepted,RouChan,P1065,0,6151,60
Unaccepted,FunkyGoblin_MWH,P1065,0,6152,60
Accepted,赵诗妍,P1065,1,6123,60
Accepted,王颢然,P1065,1,6153,60
Unaccepted,SWWhisper,P1065,0,4495,60
Unaccepted,兰世嘉,P1065,0,6154,60
Unaccepted,konine,P1065,0,3267,60
Unaccepted,mactavish39,P1065,0,5776,60
Unaccepted,starry2349,P1065,0,1803,60
Unaccepted,shliba,P1065,0,4485,60
Unaccepted,mistakes,P1065,0,3880,60
Accepted,妖妖moonlight,P1065,1,2871,60
Unaccepted,佐木了,P1065,0,6155,60
Unaccepted,Frank_Star,P1065,0,1136,60
Unaccepted,Baysalt_Z,P1065,0,6156,60
Accepted,BMRF,P1065,1,1223,60
Unaccepted,lf1556444097,P1065,0,1138,60
Accepted,Faker1907,P1065,1,6157,60
Accepted,0_1_0,P1065,1,3505,60
Accepted,wdj55556,P1065,1,6158,60
Accepted,swzxl0922,P1065,1,6159,60
Accepted,Tomydream,P1065,1,6160,60
Unaccepted,noip2021,P1065,0,6161,60
Accepted,Qsupspirit,P1065,1,6162,60
Unaccepted,罹濩仙,P1065,0,2778,60
Unaccepted,limuovo,P1065,0,6163,60
Accepted,yuanmingze,P1065,1,6164,60
Unaccepted,520zjy,P1065,0,6165,60
Unaccepted,无聊至极的空,P1065,0,6166,60
Unaccepted,Floreciente0730,P1065,0,1500,60
Accepted,woxiaojiang,P1065,1,2122,60
Unaccepted,xiaofeng2867,P1065,0,6167,60
Unaccepted,neko31662,P1065,0,6168,60
Unaccepted,草刃无涯,P1065,0,6169,60
Accepted,QI_YIN,P1065,1,6170,60
Accepted,因风皱面c,P1065,1,6171,60
Unaccepted,czyfrank,P1065,0,6172,60
Unaccepted,MC帅韩翰憨憨,P1065,0,6173,60
Unaccepted,yudaorun,P1065,0,6174,60
Unaccepted,福尔逼,P1065,0,4448,60
Unaccepted,Miracle2020,P1065,0,6175,60
Unaccepted,shrine_,P1065,0,6176,60
Unaccepted,梦里京华,P1065,0,2478,60
Unaccepted,Botton,P1065,0,6177,60
Accepted,小古银,P1065,1,6178,60
Accepted,陈宏chenhong,P1065,1,6179,60
Accepted,Hadtsti,P1065,1,4106,60
Accepted,Linno,P1065,1,3928,60
Accepted,Detheareta子非鱼,P1065,1,1944,60
Unaccepted,IzyyzI2,P1065,0,6180,60
Unaccepted,AnicoderAndy,P1065,0,6181,60
Unaccepted,lijuncheng,P1065,0,3357,60
Unaccepted,ACgay_caoyue,P1065,0,2219,60
Accepted,wyxwyxwyx,P1065,1,422,60
Unaccepted,sqh_let_it_be,P1065,0,2371,60
Unaccepted,he20081213,P1065,0,4491,60
Unaccepted,sw05_zhuoxueyan,P1065,0,784,60
Unaccepted,sw05_shaojingjing,P1065,0,6182,60
Accepted,anzexuan,P1065,1,3430,60
Accepted,l1826840196,P1065,1,6183,60
Accepted,C_lister,P1065,1,6184,60
Unaccepted,colaaaaa,P1065,0,6185,60
Accepted,Roy123456,P1065,1,6186,60
Unaccepted,test_man_1,P1065,0,6187,60
Unaccepted,K_Monster,P1065,0,6188,60
Accepted,Heyf,P1065,1,354,60
Unaccepted,冷暖自知,P1065,0,6189,60
Accepted,descartes1000,P1065,1,6190,60
Accepted,Afrayyj,P1065,1,6191,60
Unaccepted,FlowRays,P1065,0,1194,60
Accepted,clearlove7777,P1065,1,6192,60
Unaccepted,empty017,P1065,0,6193,60
Unaccepted,lcccc,P1065,0,6194,60
Unaccepted,kekeke250,P1065,0,6195,60
Unaccepted,Skyyyyywalker,P1065,0,6196,60
Unaccepted,NoobNeverDies,P1065,0,6197,60
Accepted,wrznull,P1065,1,2655,60
Accepted,l1198971412,P1065,1,6198,60
Unaccepted,2019AC,P1065,0,1184,60
Unaccepted,zhx_RFM,P1066,0,4144,61
Unaccepted,lrz20090730,P1066,0,628,61
Unaccepted,yzl122,P1066,0,2008,61
Unaccepted,Hacket,P1066,0,636,61
Unaccepted,❤Ivy,P1066,0,6199,61
Accepted,彭涵睿,P1066,1,5108,61
Accepted,rjlxqj,P1066,1,6200,61
Unshown,,P1066,2,46,61
Unaccepted,tmy_sam,P1066,0,6201,61
Accepted,可欣敲努力,P1066,1,6117,61
Accepted,汉关秦月,P1066,1,2018,61
Unaccepted,赵诗妍,P1066,0,6123,61
Unaccepted,lxy20080324,P1066,0,4492,61
Unaccepted,Downroad_FutureSnow,P1066,0,27,61
Accepted,JS_TZ_ZHR,P1066,1,1530,61
Unaccepted,罗某YYDS,P1066,0,1799,61
Unaccepted,0_1_0,P1066,0,3505,61
Unaccepted,Floreciente0730,P1066,0,1500,61
Unaccepted,youyou2007,P1066,0,6202,61
Unaccepted,☯☯枫☯☯,P1066,0,4149,61
Unaccepted,XXX1234,P1066,0,2757,61
Accepted,夜空之星,P1066,1,4142,61
Accepted,cpp1997,P1066,1,4148,61
Accepted,子丑,P1066,1,4147,61
Unaccepted,Silence_water,P1066,0,4150,61
Accepted,s251258132,P1066,1,2648,61
Unaccepted,RowenaRavenclaw,P1066,0,6203,61
Unaccepted,tangyuhong,P1066,0,6204,61
Accepted,lijuncheng,P1066,1,3357,61
Accepted,sqh_let_it_be,P1066,1,2371,61
Unaccepted,悬浮的气球,P1066,0,6205,61
Unaccepted,wwz1428572008,P1066,0,6206,61
Unaccepted,王章禾庭,P1066,0,1816,61
Unaccepted,dongrxl,P1066,0,5174,61
Unaccepted,Dulian,P1066,0,6207,61
Accepted,vivianz,P1066,1,6208,61
Accepted,yaoxiangyuan,P1066,1,6209,61
Accepted,席雅细雅hahaha,P1066,1,4005,61
Unaccepted,Northen,P1066,0,1496,61
Unaccepted,Zhaoyiao2008,P1066,0,2682,61
Unaccepted,longlongDmoom,P1066,0,1499,61
Unaccepted,Gliese,P1066,0,6210,61
Accepted,xinyu1113,P1066,1,6211,61
Unaccepted,ZZZ2007,P1066,0,1531,61
Unaccepted,土块卢本伟,P1066,0,1577,61
Accepted,zhouyuhang,P1066,1,6212,61
Unaccepted,rui_er,P1066,0,6213,61
Unaccepted,zzx23362838,P1066,0,1558,61
Unaccepted,魂豆罗,P1066,0,774,61
Unaccepted,何昊阳,P1066,0,6214,61
Unaccepted,Syxxhxh3,P1066,0,1559,61
Unaccepted,88mmFlak,P1066,0,2442,61
Unaccepted,zyhwinner,P1066,0,6215,61
Unaccepted,小小peter,P1066,0,6216,61
Accepted,Longest_Journey,P1066,1,6217,61
Unaccepted,一嘟噜肉,P1066,0,2754,61
Accepted,Leon1995,P1066,1,2784,61
Accepted,dongmo_qcq,P1066,1,6218,61
Accepted,巨力伽罗,P1066,1,1504,61
Accepted,tianyeorg,P1066,1,2780,61
Unaccepted,于斯为盛,P1066,0,6219,61
Unaccepted,陈立晖mxjk,P1066,0,4751,61
Accepted,Morons_Bai,P1066,1,6220,61
Unaccepted,Lyh56789,P1066,0,2432,61
Unaccepted,kittyover,P1066,0,1570,61
Accepted,是秋夕丫,P1066,1,3494,61
Accepted,Albus_dward,P1066,1,6221,61
Accepted,元宝123456,P1066,1,2439,61
Accepted,RealXyy,P1066,1,6222,61
Unaccepted,20100218Xzx,P1066,0,3964,61
Accepted,liumengzhen,P1066,1,2799,61
Unaccepted,DreamingBoyWonders,P1066,0,5870,61
Unaccepted,yunbh,P1066,0,2793,61
Unaccepted,SummerFlyFly,P1066,0,6223,61
Unaccepted,JZSXLFM,P1066,0,4930,61
Unaccepted,shengyingsong123,P1066,0,3500,61
Accepted,J26jy,P1066,1,3478,61
Unaccepted,SEVEN374,P1066,0,4936,61
Unaccepted,Q梦猪,P1066,0,4945,61
Unaccepted,铁锅炖阿奈,P1066,0,5142,61
Unaccepted,sync_with_stdio,P1066,0,6224,61
Accepted,Chen_怡,P1066,1,6225,61
Unaccepted,解忧杂货店刘,P1066,0,3484,61
Unaccepted,——休比——,P1066,0,3876,61
Unaccepted,梓馨筱儿,P1066,0,6226,61
Unaccepted,lemu,P1066,0,5157,61
Accepted,dingxingdi,P1066,1,6227,61
Accepted,cailu15036579247,P1066,1,3516,61
Accepted,20070916lwh,P1066,1,6228,61
Unaccepted,王轩逸,P1066,0,6229,61
Accepted,panqinzi,P1066,1,3493,61
Accepted,MitruHa,P1066,1,3483,61
Accepted,Gast,P1066,1,5138,61
Unaccepted,wdsss,P1066,0,6230,61
Accepted,410dzh32,P1066,1,6231,61
Unaccepted,幽理家的男人,P1066,0,2629,61
Unaccepted,龙的传人,P1066,0,6232,61
Unaccepted,米奇吊吊屋,P1066,0,6233,61
Unaccepted,gaojiaxi,P1066,0,6234,61
Unaccepted,ltltlt,P1066,0,6235,61
Unaccepted,chengxx,P1066,0,6236,61
Unaccepted,李相赫233,P1066,0,5149,61
Unaccepted,WXT1667,P1066,0,6237,61
Unaccepted,试试事实上吗,P1066,0,6238,61
Accepted,Allen_G,P1066,1,6239,61
Accepted,爱老虎油,P1066,1,6240,61
Unaccepted,LJ_Dad,P1066,0,6241,61
Unaccepted,aoligei666,P1066,0,1369,61
Accepted,⚡LZSY01_XZY⚡,P1066,1,6242,61
Unaccepted,25917921qiu,P1066,0,6243,61
Unaccepted,wangtao37,P1066,0,6244,61
Unaccepted,leeeе007,P1066,0,3266,61
Unaccepted,1lgorithm,P1066,0,3812,61
Accepted,NYYuruirui,P1066,1,5153,61
Accepted,336699bao,P1066,1,3960,61
Unaccepted,knifebrother,P1066,0,6245,61
Unaccepted,harryzhr,P1066,0,6246,61
Accepted,jiangyanheng,P1066,1,3525,61
Unaccepted,肖雨泽,P1066,0,6247,61
Unaccepted,Carbon,P1066,0,5162,61
Accepted,accoder,P1066,1,6248,61
Unaccepted,wwlw,P1066,0,5165,61
Unaccepted,huangyuanlang,P1066,0,6249,61
Unaccepted,Zzppuppy,P1066,0,6250,61
Unaccepted,慕浟谭谈,P1066,0,6251,61
Accepted,LZYlzy666,P1066,1,6252,61
Unaccepted,alex101,P1066,0,6253,61
Unaccepted,LYQFW21,P1066,0,5170,61
Unaccepted,IZetta,P1066,0,6254,61
Unaccepted,Rui_R,P1066,0,6255,61
Unaccepted,quest_2,P1066,0,5171,61
Unaccepted,wf777,P1066,0,6256,61
Unaccepted,小馄饨,P1066,0,6257,61
Unaccepted,FanYuCx,P1066,0,5177,61
Unaccepted,Melacau,P1066,0,6258,61
Unaccepted,lijiasheng,P1066,0,5172,61
Accepted,劳资独宠一人,P1066,1,5175,61
Unaccepted,Krimson,P1066,0,3472,61
Unaccepted,Collin23678,P1066,0,6259,61
Unaccepted,_Leaving,P1066,0,6260,61
Accepted,AC基德,P1066,1,6261,61
Accepted,honey_,P1066,1,3087,61
Unaccepted,ASDFFDSAGHJKKJHGKLLK,P1066,0,6262,61
Accepted,wuzeming,P1066,1,6263,61
Accepted,YT_zcx,P1066,1,6264,61
Unaccepted,ffzzss,P1066,0,6265,61
Unaccepted,Wmj520,P1067,0,3546,62
Unaccepted,sup_Wu,P1067,0,6266,62
Unaccepted,外太空的肖,P1067,0,6267,62
Unaccepted,xiaoguo123,P1067,0,1294,62
Unaccepted,TheLigthDust,P1067,0,942,62
Unaccepted,zxhyll,P1067,0,474,62
Unaccepted,MgEF12,P1067,0,4215,62
Unshown,,P1067,2,46,62
Unaccepted,codeloong,P1067,0,488,62
Unaccepted,皓弟,P1067,0,5595,62
Accepted,KoBe520,P1067,1,6268,62
Unaccepted,XIaobAIcHI,P1067,0,6269,62
Unaccepted,wsy0655,P1067,0,6270,62
Unaccepted,sprmero,P1067,0,1145,62
Unaccepted,jccccccc,P1067,0,492,62
Accepted,_Cx330_,P1067,1,6271,62
Unaccepted,付圳1711,P1067,0,3835,62
Unaccepted,user1542043226,P1067,0,2916,62
Unaccepted,咬金陪你玩,P1067,0,693,62
Unaccepted,huang0412,P1067,0,505,62
Unaccepted,lovesickman,P1067,0,513,62
Unaccepted,Felixesintot,P1067,0,6272,62
Unaccepted,kaiguadeguyu,P1067,0,1071,62
Accepted,hkx123456,P1067,1,1875,62
Unaccepted,920106970113csl,P1067,0,2281,62
Accepted,moqiu,P1067,1,546,62
Unaccepted,Gao_Zixuan,P1067,0,6273,62
Accepted,lrz20090730,P1067,1,628,62
Unaccepted,XBWxbw123zxc,P1067,0,537,62
Unaccepted,a1109632825,P1067,0,2825,62
Accepted,御苏,P1067,1,6132,62
Unaccepted,wasdzxc,P1067,0,1925,62
Unaccepted,yzer,P1067,0,1274,62
Unaccepted,陈芃锦,P1067,0,6274,62
Accepted,一只大婉呀,P1067,1,6275,62
Unaccepted,buqi,P1067,0,6276,62
Unaccepted,liulongxinhaha,P1067,0,938,62
Unaccepted,在下小李,P1067,0,6277,62
Unaccepted,Aries_1,P1067,0,6278,62
Unaccepted,2270967174x,P1067,0,6279,62
Accepted,青莲梵音,P1067,1,1457,62
Unaccepted,dzqming,P1067,0,6280,62
Unaccepted,xuyuzhuang,P1067,0,796,62
Unaccepted,Supersnitch,P1067,0,1368,62
Unaccepted,东风小沧,P1067,0,6281,62
Accepted,打电话问功夫,P1067,1,5606,62
Accepted,徐恺,P1067,1,1311,62
Accepted,tianyufighter,P1067,1,1295,62
Unaccepted,White_magic,P1067,0,4253,62
Unaccepted,a15948375429,P1067,0,6282,62
Accepted,Ohmygod,P1067,1,2325,62
Unaccepted,Yigusama,P1067,0,6133,62
Unaccepted,kylin012,P1067,0,6283,62
Unaccepted,yujiamei,P1067,0,6284,62
Accepted,饱和卤代烃,P1067,1,6285,62
Unaccepted,NARTSL_LJ,P1067,0,6286,62
Unaccepted,Naisev,P1067,0,4453,62
Unaccepted,柠木柚屿,P1067,0,1011,62
Unaccepted,len2lucy,P1067,0,2593,62
Accepted,dmq233333,P1067,1,6287,62
Unaccepted,2020阮邦俊,P1067,0,6288,62
Accepted,Dear_Fan,P1067,1,1283,62
Unaccepted,RetainedTuba88,P1067,0,6289,62
Unaccepted,Veteran,P1067,0,6135,62
Unaccepted,hellofyb,P1067,0,4989,62
Unaccepted,mengwuAb,P1067,0,6290,62
Accepted,Hacket,P1067,1,636,62
Unaccepted,ananxyxmrzh,P1067,0,6291,62
Accepted,为什么又错了,P1067,1,2544,62
Unaccepted,今天也很爱秦,P1067,0,6292,62
Unaccepted,q0000000,P1067,0,2288,62
Unaccepted,HJXXXX,P1067,0,6293,62
Unaccepted,liunaichang923,P1067,0,6294,62
Unaccepted,lozcy,P1067,0,6295,62
Unaccepted,pavtlly,P1067,0,6296,62
Unaccepted,zhouzijian2000,P1067,0,6297,62
Unaccepted,changrui02,P1067,0,3213,62
Unaccepted,有戏有戏地,P1067,0,2576,62
Unaccepted,刘晟楠,P1067,0,6298,62
Unaccepted,Chris1218,P1067,0,1278,62
Unaccepted,0711zzq,P1067,0,1365,62
Unaccepted,ffkamisama,P1067,0,3719,62
Unaccepted,tsilihin,P1067,0,4451,62
Unaccepted,两圈两点_27,P1067,0,6299,62
Accepted,Madlife32768,P1067,1,4312,62
Unaccepted,wjk666789,P1067,0,1339,62
Accepted,wxx999,P1067,1,6300,62
Unaccepted,qshboy,P1067,0,4446,62
Unaccepted,Joey_007,P1067,0,5415,62
Unaccepted,H1910819094,P1067,0,568,62
Unaccepted,edr_saverr,P1067,0,1911,62
Unaccepted,YIking,P1067,0,6301,62
Unaccepted,Future_Maker,P1067,0,6302,62
Unaccepted,chw081024,P1067,0,483,62
Accepted,蒟蒻___Rubbish,P1067,1,1404,62
Unaccepted,黄诗宇,P1067,0,6303,62
Unaccepted,wangqiankun,P1067,0,2587,62
Accepted,张翔宇祖爷爷,P1067,1,6304,62
Unaccepted,920106970140wxc,P1067,0,4960,62
Unaccepted,Jeremy_Mandel,P1067,0,4465,62
Unaccepted,ffsdj,P1067,0,6136,62
Accepted,CCKKRR,P1067,1,3311,62
Unaccepted,nuaa_li,P1067,0,6305,62
Unaccepted,姚文烨123,P1067,0,6306,62
Unaccepted,饮尽风雪_,P1067,0,4440,62
Accepted,超能少年飞,P1067,1,6307,62
Unaccepted,7_26,P1067,0,1180,62
Unaccepted,wang_____,P1067,0,6308,62
Unaccepted,guoyajin,P1068,0,6309,63
Accepted,he20081213,P1068,1,4491,63
Unaccepted,cliiiiii,P1068,0,5602,63
Accepted,Naisev,P1068,1,4453,63
Unaccepted,1225zhu,P1068,0,5670,63
Accepted,huyanjueluowei,P1068,1,1279,63
Accepted,fj_jun,P1068,1,2568,63
Unaccepted,sky_trace,P1068,0,6310,63
Unaccepted,Eternel_KcR,P1068,0,6311,63
Unaccepted,20翟龙飞,P1068,0,1096,63
Accepted,ACM000,P1068,1,6312,63
Accepted,zhangQAQ,P1068,1,6313,63
Unaccepted,帅气的小傻缺,P1068,0,2455,63
Accepted,makeit_nature,P1068,1,984,63
Unaccepted,wzy13222210775,P1068,0,5605,63
Unshown,,P1068,2,46,63
Accepted,憨批一个233,P1068,1,6314,63
Accepted,STXX2004SFX,P1068,1,1315,63
Unaccepted,cld186846,P1068,0,4445,63
Unaccepted,chuangranduyin,P1068,0,5643,63
Unaccepted,wasdzxc,P1068,0,1925,63
Accepted,手可摘星辰ft,P1068,1,1069,63
Unaccepted,Aaron_zls,P1068,0,6315,63
Accepted,FURUF,P1068,1,1282,63
Unaccepted,tsxk,P1068,0,1299,63
Unaccepted,snipper04,P1068,0,6316,63
Unaccepted,hellofyb,P1068,0,4989,63
Accepted,zm000123,P1068,1,2902,63
Unaccepted,murphy521,P1068,0,6317,63
Accepted,H1306741,P1068,1,4225,63
Accepted,t20020125,P1068,1,6318,63
Accepted,FatCat0213,P1068,1,6319,63
Unaccepted,小丸小丸子,P1068,0,1304,63
Unaccepted,xwj54455637,P1068,0,1380,63
Unaccepted,Dear_Fan,P1068,0,1283,63
Accepted,wziyi,P1068,1,4958,63
Accepted,Angela_0923,P1068,1,6320,63
Unaccepted,hhxxo,P1068,0,6321,63
Unaccepted,vinaaaaa,P1068,0,6322,63
Unaccepted,alittlebear,P1068,0,927,63
Unaccepted,xiaoguo123,P1068,0,1294,63
Accepted,qiong,P1068,1,6323,63
Unaccepted,F05lishihao,P1068,0,4966,63
Accepted,lrz20090730,P1068,1,628,63
Accepted,sanshisan,P1068,1,6324,63
Unaccepted,Dongshi,P1068,0,1325,63
Accepted,lir660,P1068,1,1399,63
Unaccepted,huanyan,P1068,0,6325,63
Unaccepted,ecoles,P1068,0,6326,63
Unaccepted,深圳李衍贤,P1068,0,6327,63
Accepted,徐恺,P1068,1,1311,63
Unaccepted,yangyuxiang,P1068,0,4486,63
Unaccepted,STXXZP,P1068,0,3180,63
Unaccepted,STXX2004ZXG,P1068,0,1307,63
Unaccepted,Fdfsjr,P1068,0,2232,63
Unaccepted,Zelos,P1068,0,6328,63
Accepted,所有人的爸爸,P1068,1,1310,63
Accepted,wuzibin,P1068,1,4595,63
Unaccepted,宸语,P1068,0,1293,63
Unaccepted,wyy2002,P1068,0,1312,63
Accepted,余桂彪123,P1068,1,1320,63
Unaccepted,5201314feifei,P1068,0,6329,63
Accepted,zhouzijian2000,P1068,1,6297,63
Accepted,2011ljy,P1068,1,6330,63
Accepted,小洋芋,P1068,1,1338,63
Accepted,落雨廾匸,P1068,1,1397,63
Unaccepted,CristianoRonaldo7liu,P1068,0,6331,63
Accepted,是文文君啊,P1068,1,1323,63
Unaccepted,smile8017,P1068,0,6332,63
Accepted,F1ux,P1068,1,2955,63
Unaccepted,lilang,P1068,0,6333,63
Unaccepted,终焉夜夜猫子,P1068,0,5675,63
Unaccepted,magiccode_021,P1068,0,5045,63
Accepted,lyx4188,P1068,1,1324,63
Unaccepted,songziyan,P1068,0,2541,63
Unaccepted,天下皆白_,P1068,0,3829,63
Unaccepted,CHW060916,P1068,0,6334,63
Unaccepted,nightmare256,P1068,0,6335,63
Accepted,Na_intern,P1068,1,331,63
Unaccepted,jczw_fanziqian,P1068,0,1336,63
Unaccepted,lp2018,P1068,0,3685,63
Accepted,chhcolee,P1068,1,6336,63
Unaccepted,fishead,P1068,0,6337,63
Unaccepted,还在路上,P1068,0,6338,63
Unaccepted,Him雷NOIP,P1068,0,6339,63
Unaccepted,kongbai12300,P1068,0,6340,63
Unaccepted,小丑炮弹,P1068,0,6341,63
Unaccepted,whffams,P1068,0,439,63
Unaccepted,浪迪,P1068,0,1341,63
Unaccepted,_动态规划_,P1068,0,6342,63
Accepted,JYJNHT,P1068,1,6343,63
Accepted,海英,P1068,1,1346,63
Accepted,忧云神往,P1068,1,3047,63
Accepted,Sgcrl666,P1068,1,6344,63
Unaccepted,高远哲,P1068,0,2306,63
Unaccepted,zhubingyan,P1068,0,6345,63
Unaccepted,wjk666789,P1068,0,1339,63
Accepted,KernelCurry,P1068,1,1350,63
Unaccepted,song_123,P1068,0,6346,63
Unaccepted,ZeroMax,P1068,0,6347,63
Unaccepted,xiayu070504,P1068,0,6348,63
Unaccepted,dawn1206,P1068,0,5689,63
Unaccepted,Daiyazhuo567,P1068,0,6349,63
Unaccepted,yechengzhi,P1068,0,1850,63
Unaccepted,Hacket,P1068,0,636,63
Accepted,yuanjiabao,P1068,1,1359,63
Unaccepted,w1952162014,P1068,0,6350,63
Accepted,咬金陪你玩,P1068,1,693,63
Unaccepted,Harlotte,P1068,0,6351,63
Accepted,kingco,P1068,1,1361,63
Unaccepted,yestin,P1068,0,1273,63
Unaccepted,yaochenjun,P1068,0,4976,63
Unaccepted,我是一个小hnz,P1068,0,5300,63
Unaccepted,秦岭,P1068,0,1955,63
Unaccepted,LinhuaZou,P1068,0,6352,63
Accepted,tongzhenxuan,P1068,1,446,63
Unaccepted,kkksc020,P1068,0,6353,63
Unaccepted,Aa0815,P1068,0,6354,63
Unaccepted,Ciro727,P1068,0,6355,63
Accepted,kdsajf,P1068,1,6356,63
Unaccepted,puppet52,P1068,0,3633,63
Accepted,输入电饭锅,P1068,1,6357,63
Unaccepted,zhujiana,P1068,0,1370,63
Unaccepted,于一九,P1068,0,1372,63
Accepted,adil,P1068,1,736,63
Unaccepted,cgy20080927,P1068,0,6358,63
Unaccepted,LQW0603,P1068,0,6359,63
Unaccepted,长街旧人,P1068,0,6360,63
Unaccepted,zxz2009,P1068,0,6361,63
Unaccepted,demonstrate_123,P1068,0,2124,63
Unaccepted,柳易辰,P1068,0,5063,63
Accepted,Williamzww,P1068,1,6362,63
Unaccepted,yeszy,P1068,0,6363,63
Unaccepted,SoR_Pioneer,P1068,0,6364,63
Unaccepted,A_Konnyaku,P1068,0,3448,63
Accepted,高雨桐gyt,P1068,1,4999,63
Unaccepted,18851193583guo,P1068,0,1326,63
Unaccepted,yqs2530950074,P1068,0,2582,63
Unaccepted,iwrfjwoiejfg,P1068,0,1139,63
Accepted,hf65535,P1068,1,1405,63
Accepted,Alice_Tony,P1068,1,1407,63
Accepted,gch080101,P1068,1,2130,63
Accepted,任宇宸,P1068,1,5049,63
Accepted,学编程的朝午,P1068,1,1158,63
Unaccepted,CodeDaniel,P1068,0,3836,63
Accepted,Songyilei,P1068,1,2599,63
Accepted,Bady,P1068,1,1401,63
Accepted,kalaxiaoke,P1068,1,6365,63
Unaccepted,rdstihz,P1069,0,6366,64
Accepted,lrz20090730,P1069,1,628,64
Unaccepted,111aA3,P1069,0,2967,64
Accepted,_动态规划_,P1069,1,6342,64
Unaccepted,song_123,P1069,0,6346,64
Unaccepted,big_sb,P1069,0,6367,64
Unaccepted,ouyangchunrui,P1069,0,6368,64
Accepted,Hacket,P1069,1,636,64
Unaccepted,jjb_coder,P1069,0,1876,64
Unaccepted,Jerry_Zhou,P1069,0,652,64
Unaccepted,TakeOnMe,P1069,0,3772,64
Unaccepted,ZZN1204,P1069,0,324,64
Accepted,little_penguin73,P1069,1,6369,64
Unaccepted,QZJ666,P1069,0,3857,64
Accepted,杨皓晨,P1069,1,6370,64
Unshown,,P1069,2,46,64
Unaccepted,tan_t_zircon,P1069,0,2046,64
Accepted,文翰敬山,P1069,1,2775,64
Unaccepted,mengwuAb,P1069,0,6290,64
Accepted,max177,P1069,1,3131,64
Unaccepted,lemu,P1069,0,5157,64
Unaccepted,P11011,P1069,0,4300,64
Unaccepted,Langdao_Zhang,P1069,0,3331,64
Unaccepted,gsdagag_,P1069,0,5587,64
Unaccepted,TYOI死肥宅,P1069,0,6371,64
Unaccepted,besthandsome,P1069,0,1091,64
Unaccepted,vivaldi,P1069,0,1939,64
Unaccepted,iakioiiakioi,P1069,0,6372,64
Unaccepted,罗凯旋,P1069,0,6373,64
Unaccepted,zzyyll,P1069,0,1226,64
Unaccepted,Zaphkiel,P1069,0,1914,64
Unaccepted,PSRL,P1069,0,4117,64
Unaccepted,IIIIIIcode,P1069,0,2047,64
Unaccepted,Lee666666,P1069,0,637,64
Accepted,幽期不负言,P1069,1,6374,64
Accepted,softsun,P1069,1,6375,64
Unaccepted,魏振豪,P1069,0,6376,64
Accepted,赵诗妍,P1069,1,6123,64
Accepted,liuxinyu123,P1069,1,2019,64
Unaccepted,httohu,P1069,0,1928,64
Unaccepted,mistakes,P1069,0,3880,64
Unaccepted,starry2349,P1069,0,1803,64
Unaccepted,A宋锦瑞A,P1069,0,6377,64
Unaccepted,Linzijun080806,P1069,0,6378,64
Unaccepted,来冲一个奖,P1069,0,6379,64
Unaccepted,tyoi女装大佬,P1069,0,6380,64
Accepted,SZ_Dong,P1069,1,6381,64
Accepted,kkio,P1069,1,1582,64
Unaccepted,wind2018,P1069,0,6382,64
Unaccepted,0_1_0,P1069,0,3505,64
Unaccepted,luyanfei78,P1069,0,4268,64
Unaccepted,QcpyWcpyQ,P1069,0,6383,64
Accepted,zhangrongsen,P1069,1,6384,64
Accepted,daichenxi,P1069,1,6385,64
Accepted,STEVEN66,P1069,1,2641,64
Unaccepted,s251258132,P1069,0,2648,64
Accepted,deng888,P1069,1,2062,64
Unaccepted,sw06_lanjie,P1069,0,6386,64
Unaccepted,sw06_xiaojinyiyi,P1069,0,6387,64
Accepted,sw06_zhangyangquan,P1069,1,6388,64
Unaccepted,hnust_xiaoshun,P1069,0,6389,64
Unaccepted,liusu123456,P1069,0,2120,64
Accepted,Detheareta子非鱼,P1069,1,1944,64
Unaccepted,QSsyk,P1069,0,3307,64
Unaccepted,futz12,P1069,0,6390,64
Unaccepted,lyc_lb,P1069,0,6391,64
Unaccepted,tianxi,P1069,0,6392,64
Accepted,win_信,P1069,1,6393,64
Accepted,sqh_let_it_be,P1069,1,2371,64
Unaccepted,愚末语tenseTL,P1069,0,824,64
Accepted,♂♂♂,P1069,1,4922,64
Accepted,lijuncheng,P1069,1,3357,64
Accepted,Evil_spirit,P1069,1,4899,64
Accepted,WangYanRobin,P1069,1,3154,64
Unaccepted,btlllbill,P1069,0,6394,64
Unaccepted,Summery,P1069,0,3367,64
Unaccepted,文艺平衡树,P1069,0,6395,64
Accepted,「lbwnb」,P1069,1,6396,64
Unaccepted,ackerman,P1069,0,2356,64
